Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"INC","lei_9784_19990129, Art. 49-G., caput, Inciso III",428,429,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 49-G. A conclusão dos trabalhos da decisão coordenada será consolidada em ata, que conterá as seguintes informações: ] III – síntese das teses pertinentes ao objeto da convocação;",urn:lex:br:federal:lei:1999-01-29;9784!art49-7_cpt_inc3
"INC","lei_9784_19990129, Art. 49-G., caput, Inciso IV",430,431,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 49-G. A conclusão dos trabalhos da decisão coordenada será consolidada em ata, que conterá as seguintes informações: ] IV – registro das orientações, das diretrizes, das soluções ou das propostas de atos governamentais relativos ao objeto da convocação;",urn:lex:br:federal:lei:1999-01-29;9784!art49-7_cpt_inc4
"INC","lei_9784_19990129, Art. 49-G., caput, Inciso V",432,433,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 49-G. A conclusão dos trabalhos da decisão coordenada será consolidada em ata, que conterá as seguintes informações: ] V – posicionamento dos participantes para subsidiar futura atuação governamental em matéria idêntica ou similar; e",urn:lex:br:federal:lei:1999-01-29;9784!art49-7_cpt_inc5
"INC","lei_9784_19990129, Art. 49-G., caput, Inciso VI",434,435,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 49-G. A conclusão dos trabalhos da decisão coordenada será consolidada em ata, que conterá as seguintes informações: ] VI – decisão de cada órgão ou entidade relativa à matéria sujeita à sua competência.",urn:lex:br:federal:lei:1999-01-29;9784!art49-7_cpt_inc6
"INC","lei_9784_19990129, Art. 50., caput, Inciso I",448,449,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 50. Os atos administrativos deverão ser motivados, com indicação dos fatos e dos fundamentos jurídicos, quando: ] I – neguem, limitem ou afetem direitos ou interesses;",urn:lex:br:federal:lei:1999-01-29;9784!art50_cpt_inc1
"INC","lei_9784_19990129, Art. 50., caput, Inciso II",450,451,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 50. Os atos administrativos deverão ser motivados, com indicação dos fatos e dos fundamentos jurídicos, quando: ] II – imponham ou agravem deveres, encargos ou sanções;",urn:lex:br:federal:lei:1999-01-29;9784!art50_cpt_inc2
"INC","lei_9784_19990129, Art. 50., caput, Inciso III",452,453,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 50. Os atos administrativos deverão ser motivados, com indicação dos fatos e dos fundamentos jurídicos, quando: ] III – decidam processos administrativos de concurso ou seleção pública;",urn:lex:br:federal:lei:1999-01-29;9784!art50_cpt_inc3
"INC","lei_9784_19990129, Art. 50., caput, Inciso IV",454,455,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 50. Os atos administrativos deverão ser motivados, com indicação dos fatos e dos fundamentos jurídicos, quando: ] IV – dispensem ou declarem a inexigibilidade de processo licitatório;",urn:lex:br:federal:lei:1999-01-29;9784!art50_cpt_inc4
"INC","lei_9784_19990129, Art. 50., caput, Inciso V",456,457,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 50. Os atos administrativos deverão ser motivados, com indicação dos fatos e dos fundamentos jurídicos, quando: ] V – decidam recursos administrativos;",urn:lex:br:federal:lei:1999-01-29;9784!art50_cpt_inc5
"INC","lei_9784_19990129, Art. 50., caput, Inciso VI",458,459,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 50. Os atos administrativos deverão ser motivados, com indicação dos fatos e dos fundamentos jurídicos, quando: ] VI – decorram de reexame de ofício;",urn:lex:br:federal:lei:1999-01-29;9784!art50_cpt_inc6
"INC","lei_9784_19990129, Art. 50., caput, Inciso VII",460,461,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 50. Os atos administrativos deverão ser motivados, com indicação dos fatos e dos fundamentos jurídicos, quando: ] VII – deixem de aplicar jurisprudência firmada sobre a questão ou discrepem de pareceres, laudos, propostas e relatórios oficiais;",urn:lex:br:federal:lei:1999-01-29;9784!art50_cpt_inc7
"INC","lei_9784_19990129, Art. 50., caput, Inciso VIII",462,463,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 50. Os atos administrativos deverão ser motivados, com indicação dos fatos e dos fundamentos jurídicos, quando: ] VIII – importem anulação, revogação, suspensão ou convalidação de ato administrativo.",urn:lex:br:federal:lei:1999-01-29;9784!art50_cpt_inc8
"INC","lei_9784_19990129, Art. 58., caput, Inciso I",522,523,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 58. Têm legitimidade para interpor recurso administrativo: ] I – os titulares de direitos e interesses que forem parte no processo;",urn:lex:br:federal:lei:1999-01-29;9784!art58_cpt_inc1
"INC","lei_9784_19990129, Art. 58., caput, Inciso II",524,525,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 58. Têm legitimidade para interpor recurso administrativo: ] II – aqueles cujos direitos ou interesses forem indiretamente afetados pela decisão recorrida;",urn:lex:br:federal:lei:1999-01-29;9784!art58_cpt_inc2
"INC","lei_9784_19990129, Art. 58., caput, Inciso III",526,527,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 58. Têm legitimidade para interpor recurso administrativo: ] III – as organizações e associações representativas, no tocante a direitos e interesses coletivos;",urn:lex:br:federal:lei:1999-01-29;9784!art58_cpt_inc3
"INC","lei_9784_19990129, Art. 58., caput, Inciso IV",528,529,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 58. Têm legitimidade para interpor recurso administrativo: ] IV – os cidadãos ou associações, quanto a direitos ou interesses difusos.",urn:lex:br:federal:lei:1999-01-29;9784!art58_cpt_inc4
"INC","lei_9784_19990129, Art. 63., caput, Inciso I",556,557,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 63. O recurso não será conhecido quando interposto: ] I – fora do prazo;",urn:lex:br:federal:lei:1999-01-29;9784!art63_cpt_inc1
"INC","lei_9784_19990129, Art. 63., caput, Inciso II",558,559,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 63. O recurso não será conhecido quando interposto: ] II – perante órgão incompetente;",urn:lex:br:federal:lei:1999-01-29;9784!art63_cpt_inc2
"INC","lei_9784_19990129, Art. 63., caput, Inciso III",560,561,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 63. O recurso não será conhecido quando interposto: ] III – por quem não seja legitimado;",urn:lex:br:federal:lei:1999-01-29;9784!art63_cpt_inc3
"INC","lei_9784_19990129, Art. 63., caput, Inciso IV",562,563,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 63. O recurso não será conhecido quando interposto: ] IV – após exaurida a esfera administrativa.",urn:lex:br:federal:lei:1999-01-29;9784!art63_cpt_inc4
"INC","lei_9784_19990129, Art. 69-A., caput, Inciso I",620,621,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 69-A. Terão prioridade na tramitação, em qualquer órgão ou instância, os procedimentos administrativos em que figure como parte ou interessado: ] I – pessoa com idade igual ou superior a 60 (sessenta) anos;",urn:lex:br:federal:lei:1999-01-29;9784!art69-1_cpt_inc1
"INC","lei_9784_19990129, Art. 69-A., caput, Inciso II",622,623,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 69-A. Terão prioridade na tramitação, em qualquer órgão ou instância, os procedimentos administrativos em que figure como parte ou interessado: ] II – pessoa portadora de deficiência, física ou mental;",urn:lex:br:federal:lei:1999-01-29;9784!art69-1_cpt_inc2
"INC","lei_9784_19990129, Art. 69-A., caput, Inciso III",624,625,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 69-A. Terão prioridade na tramitação, em qualquer órgão ou instância, os procedimentos administrativos em que figure como parte ou interessado: ] III – (VETADO)",urn:lex:br:federal:lei:1999-01-29;9784!art69-1_cpt_inc3
"INC","lei_9784_19990129, Art. 69-A., caput, Inciso IV",626,627,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 69-A. Terão prioridade na tramitação, em qualquer órgão ou instância, os procedimentos administrativos em que figure como parte ou interessado: ] IV – pessoa portadora de tuberculose ativa, esclerose múltipla, neoplasia maligna, hanseníase, paralisia irreversível e incapacitante, cardiopatia grave, doença de Parkinson, espondiloartrose anquilosante, nefropatia grave, hepatopatia grave, estados avançados da doença de Paget (osteíte deformante), contaminação por radiação, síndrome de imunodeficiência adquirida, ou outra doença grave, com base em conclusão da medicina especializada, mesmo que a doença tenha sido contraída após o início do processo.",urn:lex:br:federal:lei:1999-01-29;9784!art69-1_cpt_inc4
